# Created by Octave 3.8.0, Mon Mar 02 12:18:22 2015 CST <martinbrennan@10-134-214-217.wireless.uic.edu>
# name: r
# type: matrix
# rows: 155
# columns: 24
 2226.03 2161.02 2202.897 2113.605 2269.426 2221.883 1756.635 2080.682 1812.006 1918.627 1625.11 1653.696 2260.707 2111.438 2294.73 2244.129 2393.043 2308.742 2283.151 2193.175 2328.382 2329.962 2276.568 2303.904
 2227.828 2166.23 2214.05 2132.69 2302.71 2267.212 1895.565 2234.557 1854.413 1971.076 1663.692 1668.556 2260.642 2113.088 2295.077 2245.34 2395.191 2312.972 2283.182 2191.745 2327.968 2329.972 2276.484 2302.829
 2224.534 2154.861 2215.111 2173.007 2350.684 2300.701 1799.058 2091.518 1773.779 1934.291 1713.969 1705.212 2260.374 2113.228 2294.788 2244.986 2394.918 2313.786 2282.579 2191.607 2328.481 2330.127 2276.556 2303.161
 2233.687 2160.475 2214.794 2161.912 2335.579 2304.549 1995.68 2230.062 1873.517 1998.121 1795.132 1750.972 2261.387 2113.041 2294.865 2244.357 2394.68 2312.392 2281.66 2190.649 2327.637 2329.476 2275.435 2302.368
 2213.863 2075.863 2173.221 2058.499 2207.25 2171.218 1687.7 1961.606 1725.454 1871.446 1746.851 1696.384 2262.625 2114.336 2295.918 2246.195 2396.388 2316.432 2282.341 2191.373 2327.745 2328.378 2275.952 2302.025
 2249.148 2152.942 2217.359 2191.02 2365.781 2331.336 1809.771 2046.584 1736.351 1883.422 1803.173 1727.408 2261.364 2114.064 2295.917 2244.911 2395.135 2310.727 2282.247 2192.15 2328.376 2330.374 2277.048 2303.644
 2215.373 2032.886 2153.605 2070.512 2222.996 2183.053 1617.739 1848.889 1601.2 1744.709 1693.222 1646.169 2262.129 2114.613 2297.539 2246.379 2397.097 2313.41 2283.417 2192.923 2329.923 2330.983 2278.349 2304.338
 2243.458 2121.346 2194.163 2029.942 2176.376 2173.386 1632.471 1907.016 1606.931 1711.836 1665.33 1624.01 2264.321 2114.999 2296.247 2244.371 2394.087 2308.115 2283.491 2193.967 2329.218 2330.846 2277.46 2304.058
 2195.688 1977.436 2109.353 1987.045 2150.34 2140.593 1574.664 1792.083 1528.987 1627.433 1603.628 1580.762 2264.968 2115.262 2298.251 2246.486 2398.184 2316.497 2284.369 2191.805 2329.649 2331.09 2278.315 2304.553
 2237.153 2112.401 2215.409 2059.009 2182.457 2175.113 1518.137 1736.984 1536.738 1662.431 1642.939 1603.144 2262.307 2115.601 2297.857 2246.429 2397.275 2310.582 2283.942 2193.712 2330.413 2331.386 2277.597 2304.35
 754.545 744.904 734.643 788.433 782.766 745.203 742.693 751.177 736.354 802.101 734.5940000000001 741.223 772.917 723.457 760.128 752.4059999999999 766.8680000000001 717.22 747.284 727.1559999999999 744.634 749.001 724.426 729.76
 743.077 735.471 724.86 746.2809999999999 773.024 736.048 734.333 743.347 729.7089999999999 769.535 727.287 734.038 764.931 717.796 753.937 746.854 760.539 711.544 739.633 720.778 738.148 742.456 717.99 722.884
 737.927 730.701 719.896 724.717 768.16 731.162 729.689 738.6660000000001 725.991 765.755 723.1799999999999 729.909 760.128 713.728 749.647 742.9059999999999 756.318 707.3150000000001 735.24 716.8339999999999 734.3920000000001 738.708 714.05 718.925
 734.438 725.711 715.088 722.245 764.611 727.689 726.224 735.294 722.861 762.096 719.747 726.543 756.649 711.2 746.606 739.845 753.0359999999999 704.2910000000001 732.048 714.178 731.71 736.022 711.523 716.145
 731.973 723.202 712.354 719.37 761.999 725.154 723.768 732.109 720.09 759.139 716.864 723.853 753.819 708.649 743.841 737.224 750.302 701.961 729.761 711.899 729.434 733.397 709.053 713.486
 730.169 721.527 710.79 718.02 760.409 723.848 721.987 730.763 718.598 757.527 715.438 722.626 751.913 707.024 741.872 735.456 748.2670000000001 700.0839999999999 727.687 710.396 727.692 731.683 707.5359999999999 712.296
 728.465 719.737 708.845 716.078 758.574 722.232 720.029 728.569 716.799 755.492 713.923 721.0069999999999 749.932 705.497 740.3049999999999 733.769 746.722 698.8099999999999 726.248 708.5359999999999 725.97 730.282 705.848 710.86
 921.114 973.706 1032.22 1061.171 1131.423 1062.771 1008.624 1074.476 1063.445 1150.347 1097.033 1110.334 950.357 880.822 944.279 935.35 953.371 895.697 1369.47 1375.663 1430.339 1432.157 1376.189 1361.185
 1463.636 1401.751 1438.013 1424.869 1525.366 1465.823 1301.931 1365.271 1316.226 1404.176 1338.809 1352.309 953.0359999999999 880.027 945.1609999999999 933.034 952.188 896.168 1616.491 1598.155 1654.901 1654.525 1582.986 1579.613
 1537.045 1471.53 1525.65 1524.725 1634.933 1570.559 1383.982 1429.972 1363.336 1467.335 1415.173 1435.382 986.592 909.101 967.577 948.173 969.602 914.235 1712.029 1668.47 1713.028 1711.014 1639.07 1643.329
 1610.052 1529.44 1565.014 1552.388 1665.052 1598.295 1472.109 1530.197 1444.681 1539.19 1478.92 1491.84 975.0410000000001 896.705 954.514 939.6799999999999 961.766 905.606 1771.801 1723.846 1764.035 1755.971 1682.656 1690.352
 1641.027 1571.793 1620.668 1604.597 1721.577 1656.694 1479.925 1520.927 1442.109 1546.511 1492.191 1507.353 973.6319999999999 887.2670000000001 946.22 933.86 957.927 904.144 1779.821 1734.343 1784.211 1787.856 1715.246 1721.11
 1621.506 1547.831 1595.245 1579.38 1695.537 1632.585 1458.835 1508.408 1437.415 1542.397 1485.134 1497.414 955.173 878.335 936.144 922.127 944.279 890.846 1800.397 1749.997 1792.615 1781.242 1705.267 1715.582
 1671.579 1567.384 1598.478 1584.141 1709.101 1648.342 1524.082 1572.584 1473.518 1566.205 1504.931 1517.497 960.606 884.937 950.413 941.864 964.8339999999999 909.021 1836.352 1800.078 1854.552 1844.832 1765.129 1769.984
 1656.199 1571.479 1627.42 1631.45 1759.267 1692.55 1547.63 1600.108 1514.288 1630.064 1576.702 1591.997 989.925 908.3869999999999 970.853 955.025 976.396 918.548 1865.426 1826.301 1879.531 1862.179 1776.77 1782.114
 1650.072 1554.667 1597.618 1603.841 1735.482 1670.781 1514.357 1550.898 1454.322 1552.317 1498.172 1514.725 955.6079999999999 884.341 943.431 927.83 948.544 893.722 1855.089 1806.472 1851.972 1839.716 1761.502 1770.365
 1679.038 1590.296 1629.03 1612.147 1738.922 1679.239 1532.353 1564.93 1451.783 1541.921 1488.946 1505.469 959.559 886.019 944.413 926.306 946.891 893.29 1835.519 1795.558 1847.076 1836.387 1758.999 1766.974
 1655.572 1559.507 1604.526 1607.531 1733.169 1668.16 1490.015 1530.242 1453.932 1570.106 1519.598 1535.7 943.553 860.081 913.049 903.547 930.159 881.179 1836.075 1790.32 1847.909 1847.351 1772.936 1780.38
 1676.323 1564.195 1603.812 1606.907 1734.767 1672.843 1477.911 1508.175 1430.823 1541.573 1489.082 1502.03 940.824 862.686 913.4299999999999 894.12 912.687 859.465 1784.887 1726.676 1770.321 1771.996 1706.732 1720.824
 1467.41 1394.006 1439.115 1437.6 1538.732 1480.904 1307.27 1349.841 1280.312 1362.04 1312.797 1328.616 898.504 825.404 871.6079999999999 857.873 879.36 831.792 1728.524 1683.075 1733.972 1727.56 1653.823 1661.728
 1187.808 1214.831 1295.911 1352.618 1470.285 1393.031 1435.615 1559.893 1525.665 1663.493 1602.13 1612.322 1437.178 1333.81 1467.945 1455.772 1491.321 1403.068 1943.209 1932.694 2008.914 1999.899 1923.764 1909.604
 2047.712 1952.385 2032.478 2018.875 2172.306 2089.313 1964.454 2058.472 1933.386 2085.699 2010.591 2024.775 1781.763 1611.923 1775.782 1729.069 1774.531 1672.09 2123.547 2078.957 2150.142 2143.858 2050.361 2049.145
 2118.324 2007.825 2085.847 2071.892 2232.464 2150.213 2027.004 2118.09 1985 2141.398 2067.198 2081.049 1921.426 1729.803 1910.426 1858.685 1906.104 1789.985 2155.829 2105.502 2177.431 2170.022 2075.239 2076.311
 2144.398 2030.65 2107.286 2093.913 2256.631 2175.013 2053.99 2144.411 2007.326 2166.379 2092.687 2106.861 1886.344 1681.563 1848.648 1802.677 1860.078 1756.278 2169.814 2116.706 2189.977 2183.126 2087.52 2088.826
 2160.267 2043.987 2120.738 2107.387 2272.383 2190.093 2070.229 2161.164 2022.669 2183.135 2109.834 2123.565 1982.13 1777.234 1965.121 1915.535 1970.369 1854.648 2180.403 2124.04 2199.612 2193.325 2096.491 2099.292
 2124.387 2015.787 2094.302 2087.029 2251.786 2166.677 2063.241 2157.927 2022.216 2183.335 2109.869 2122.414 2058.055 1841.301 2033.387 1979.534 2036.92 1914.49 2183.173 2129.886 2204.374 2197.206 2101.213 2103.078
